timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-18T12:13:18.595000-04:00,,MU,2027-01-15,150.2407523148148,900.0,call,194.69,194.35,195.7,50,973450.0,282,6334,944.14,69.76127624511719,0.6467924142507173,BOST,AUCT,false,false,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:24.120000-04:00,,MU,2027-01-15,150.24068287037036,1100.0,call,121.0,120.8,121.0,50,605000.0,1065,2247,944.17,70.23811340332031,0.4729977142237102,PACF,AUTO,false,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:34.019000-04:00,,MU,2026-08-19,1.198900462962963,920.0,put,6.2,5.95,6.2,201,124625.0,7444,666,943.84,71.76399230957031,-0.2590849838899933,EMLD,AUTO,false,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:13:37.202000-04:00,,MU,2027-01-15,150.24053240740741,1300.0,call,76.93,76.25,77.5,31,238483.0,270,8101,943.26,71.76399230957031,0.33675124652639243,PHIL,MULTI_AUTO_COB,false,true,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:14:14.366000-04:00,,MU,2027-06-17,303.1984375,1500.0,call,115.8,115.9,117.65,32,370585.0,285,1328,943.12,71.76399230957031,0.37514216609245016,MULTIPLE,AUTO,true,false,false,unknown,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:14:16.109000-04:00,,MU,2027-09-17,395.19841435185185,900.0,put,220.2,219.15,220.2,28,616560.0,122,588,943.12,72.33619689941406,-0.30481388205874455,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:14:25.759000-04:00,,MU,2027-01-15,150.23997685185188,1460.0,call,54.74,53.95,55.95,42,229908.0,42,146,943.15,73.00376892089844,0.25600202814544637,CBOE,MULTI_AUCT_COB,false,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:14:25.759000-04:00,,MU,2027-01-15,150.23997685185188,1400.0,call,62.01,61.05,62.5,42,260442.0,334,4861,943.15,72.52693176269531,0.2838363227745324,CBOE,MULTI_AUCT_COB,false,false,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:14:30.753000-04:00,,MU,2027-01-15,150.23991898148148,1100.0,call,121.0,120.4,122.0,100,1210000.0,1165,2247,943.4,70.33348083496094,0.47227690053688876,CBOE,FLR,false,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:14:42.872000-04:00,,MU,2026-08-21,3.1981134259259263,190.0,call,753.0,753.0,761.45,3,225900.0,3,108,943.24,0.0476837158203125,1.0,PACF,AUTO,false,true,false,bid,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:14:49.780000-04:00,,MU,2027-09-17,395.1980324074074,900.0,put,220.2,219.15,220.2,48,1056960.0,170,588,942.72,72.24082946777344,-0.30523534653372303,PACF,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-18T12:14:58.876000-04:00,,MU,2026-08-28,10.19792824074074,800.0,put,3.83,3.65,3.85,201,76987.0,583,2888,942.14,70.90568542480469,-0.07327633342831191,MULTIPLE,AUTO,true,false,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
