timestamp,expiration,strike,call_put,gex,vanna_or_vex,charm,delta_exposure,gamma_gradient,vanna_gradient,charm_gradient,delta_change,net_gex,call_gex,put_gex,net_vanna,net_charm,net_delta_exposure,zero_gamma,gamma_flip,underlying_price,contract_multiplier,perspective,gex_unit,source
2026-08-18T12:20:00-04:00,2026-08-21,260.0,put,-52182.0,-27501.0,,-670406.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,262.5,call,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,262.5,put,-11873.0,-5896.0,,-156397.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,265.0,call,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,265.0,put,-23288.0,-11004.0,,-321678.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,267.5,call,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,267.5,put,-9164.0,-3953.0,,-132789.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,270.0,call,0.0,0.0,,18220932.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,270.0,put,-149297.0,-62366.0,,-2153301.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,272.5,call,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,272.5,put,-26671.0,-10548.0,,-391478.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,275.0,call,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,275.0,put,-113559.0,-43610.0,,-1661617.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,277.5,call,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,277.5,put,-65819.0,-23191.0,,-1020910.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,280.0,call,76374.0,-21393.0,,9376984.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,280.0,put,-150637.0,-46833.0,,-2456733.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,282.5,call,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,282.5,put,-13430.0,-3902.0,,-230498.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,285.0,call,8235.0,-2506.0,,983534.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,285.0,put,-125878.0,-35410.0,,-2181275.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,287.5,call,7995.0,-2091.0,,841599.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,287.5,put,-52729.0,-12128.0,,-980423.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,290.0,call,46907.0,-9171.0,,3333743.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,290.0,put,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,292.5,call,0.0,0.0,,0.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,292.5,put,-102151.0,-17239.0,,-2155404.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,295.0,call,27704.0,-3631.0,,1685941.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,295.0,put,-202860.0,-31173.0,,-4543336.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,297.5,call,6634.0,-1076.0,,440516.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,297.5,put,-52892.0,-6699.0,,-1257207.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,300.0,call,147733.0,-14867.0,,7353516.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,300.0,put,-643190.0,-50604.0,,-16356106.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,302.5,call,6029.0,-296.0,,259808.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,302.5,put,-158270.0,-10118.0,,-4269865.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,305.0,call,19829.0,-1196.0,,842141.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,305.0,put,-70372.0,-2618.0,,-2003158.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,307.5,call,16511.0,-46.0,,580678.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,307.5,put,-28377.0,-56.0,,-885569.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,310.0,call,50151.0,1496.0,,1673862.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,310.0,put,-1121154.0,17117.0,,-36592321.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,312.5,call,16988.0,710.0,,546502.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,312.5,put,-56976.0,1515.0,,-1920928.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-18T12:20:00-04:00,2026-08-21,315.0,call,52477.0,2879.0,,1643316.0,,,,,-3631456.0,9318708.0,-12950164.0,4253389.0,,-62058494.0,,,308.8,100.0,unknown,PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
