timestamp,option_symbol,underlying,expiration,dte,strike,call_put,trade_price,bid,ask,trade_size,premium,volume,open_interest,underlying_price,iv,delta,exchange,trade_condition,sweep,block,multi_leg,aggressor_side,opening_closing_inference,moneyness,source
2026-08-19T13:20:43.376000-04:00,,CBRS,2026-08-28,9.152268518518518,230.0,call,6.23,6.0,6.5,129,80373.0,630,82,208.7,103.90281677246094,0.3081569408990755,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T13:43:11.823000-04:00,,CBRS,2026-08-21,2.1366666666666667,230.0,call,1.66,1.5,1.8,100,16600.0,1376,2143,208.91,123.07167053222656,0.1658305438575594,BOST,MULTI_AUCT_COB,false,false,true,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:27:42.923000-04:00,,CBRS,2026-08-28,9.064085648148149,250.0,call,3.3,3.0,3.6,102,33690.0,1073,677,212.13,105.52406311035156,0.1849374539810077,MULTIPLE,MULTI_AUTO_COB,true,false,true,mid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:27:42.923000-04:00,,CBRS,2026-08-28,9.064085648148149,220.0,call,9.85,9.4,10.5,102,100515.0,615,331,212.13,98.08540344238281,0.4402985502806538,MULTIPLE,MULTI_AUTO_COB,true,false,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:32:30.253000-04:00,,CBRS,2027-01-15,149.1024189814815,500.0,call,11.5,9.5,11.5,100,115000.0,383,1755,212.52,107.33604431152344,0.19071272197933498,GEMI,AUTO,false,true,false,ask,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:34:24.517000-04:00,,CBRS,2026-09-18,30.059432870370372,280.0,call,7.06,6.4,7.1,438,309379.0,1136,294,212.4,103.80744934082031,0.2223476337945831,MULTIPLE,ISO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:34:29.538000-04:00,,CBRS,2026-09-18,30.059375,280.0,call,7.07,6.4,7.1,296,209460.0,1432,294,212.57,103.71208190917969,0.22256641147309048,MULTIPLE,ISO,true,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:43:12.222000-04:00,,CBRS,2026-08-28,9.053321759259259,300.0,call,0.78,0.65,0.95,135,10530.0,1446,1625,211.78,125.16975402832031,0.04836276327478395,AMEX,MULTI_AUTO_COB,false,true,true,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:45:22.841000-04:00,,CBRS,2026-08-21,2.05181712962963,217.5,call,4.9,4.5,5.3,100,49000.0,504,219,212.31,111.62757873535156,0.4039164762125671,MEMX,AUTO,false,true,false,mid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:55:48.457000-04:00,,CBRS,2026-09-18,30.04457175925926,260.0,call,10.09,9.6,10.0,2741,2768380.0,12074,329,212.77,101.23252868652344,0.2976317318680457,MULTIPLE,AUTO,true,false,false,unknown,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:56:04.393000-04:00,,CBRS,2026-09-18,30.04438657407407,260.0,call,10.5,10.5,10.8,884,928200.0,12958,329,213.55,102.09083557128906,0.3046558770237442,MULTIPLE,AUTO,true,false,false,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:56:14.259000-04:00,,CBRS,2026-09-18,30.044270833333332,260.0,call,10.5,10.5,10.8,111,116550.0,13074,329,214.25,101.13716125488281,0.3059544405246678,EDGX,AUTO,false,true,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:56:16.320000-04:00,,CBRS,2026-09-18,30.044247685185184,260.0,call,10.5,10.5,10.8,440,462013.0,13514,329,214.19,101.23252868652344,0.3056159911413734,MULTIPLE,AUTO,true,false,false,bid,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:56:55.476000-04:00,,CBRS,2026-10-16,58.0437962962963,260.0,put,63.53,60.6,66.3,35,222355.0,35,107,215.34,103.42597961425781,-0.5914015834314131,CBOE,MULTI_AUCT_COB,false,false,true,ask,unknown,IN_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:57:04.702000-04:00,,CBRS,2026-09-18,30.04369212962963,260.0,call,10.99,10.3,11.2,2800,3079994.0,16384,329,215.42,101.70936584472656,0.31411706959107194,PHIL,AUCT,false,false,false,ask,opening,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
2026-08-19T15:59:57.222000-04:00,,CBRS,2026-08-21,2.041689814814815,245.0,call,0.4,0.4,2.2,301,12068.0,1384,1281,215.75,104.76112365722656,0.057150167161462706,MULTIPLE,AUTO,true,false,false,bid,unknown,OUT_OF_THE_MONEY,QuantData order-flow/consolidated (latest page only)
