timestamp,expiration,strike,call_put,gex,vanna_or_vex,charm,delta_exposure,gamma_gradient,vanna_gradient,charm_gradient,delta_change,net_gex,call_gex,put_gex,net_vanna,net_charm,net_delta_exposure,zero_gamma,gamma_flip,underlying_price,contract_multiplier,perspective,gex_unit,source
2026-08-19T16:00:00-04:00,2026-08-21,207.5,call,38442.0,-1544.0,,1098085.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,207.5,put,-68657.0,-4761.0,,-1030958.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,210.0,call,188759.0,-9030.0,,5767161.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,210.0,put,-528136.0,-24367.0,,-8997054.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,212.5,call,22894.0,-614.0,,578459.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,212.5,put,-193771.0,5407.0,,-4470761.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,215.0,call,41678.0,-19.0,,978151.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,215.0,put,-317563.0,6195.0,,-6885147.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,217.5,call,154214.0,3488.0,,3325052.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,217.5,put,-163542.0,11602.0,,-5053213.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,220.0,call,657755.0,28516.0,,13063296.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,220.0,put,-930353.0,42040.0,,-25842002.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,222.5,call,100758.0,6640.0,,1775975.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,222.5,put,-69318.0,5769.0,,-2590872.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,225.0,call,260109.0,23130.0,,4207187.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,225.0,put,-251007.0,22875.0,,-9488201.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,227.5,call,42085.0,5615.0,,580459.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,227.5,put,-44980.0,6927.0,,-2409311.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,230.0,call,693850.0,84049.0,,10745004.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,230.0,put,-480398.0,67555.0,,-26096363.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,232.5,call,29311.0,4854.0,,381412.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,232.5,put,-17440.0,3128.0,,-1292048.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,235.0,call,175235.0,27423.0,,2448094.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,235.0,put,-37748.0,6871.0,,-2709420.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
2026-08-19T16:00:00-04:00,2026-08-21,237.5,call,282188.0,50153.0,,3638650.0,,,,,-1378836.0,9334493.0,-10713329.0,1988673.0,,130333181.0,,,215.75,100.0,unknown,QuantData PER_ONE_DOLLAR_MOVE; exact dollar/contract scaling unverified,QuantData
